status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
273864989376427_1674484892571534,"Actress Ashley Judd gives a fiery speech about what it means to be a ""nasty woman"" during the Women's March on Washington. 

Watch more of her rally speech here: http://nbcnews.to/2k0l5tc","Ashley Judd Takes Aim at Sexism, Racism",video,https://www.facebook.com/msnbc/videos/1674484892571534/,2017-01-22 08:00:00,13854,1840,3155,9876,3370,127,179,37,265,0
273864989376427_1674304052589618,"""Do not despair. Do not give up. We need millions of people in the streets."" 

Activist and filmmaker Michael Moore mobilizes protesters on the eve and day of Donald Trump's inauguration. 

Watch what he said during the Women's March on Washington: http://nbcnews.to/2k0fSlu","Michael Moore: 'Do Not Despair, Do Not Give Up'",video,https://www.facebook.com/msnbc/videos/1674304052589618/,2017-01-21 17:30:00,7064,727,952,5866,1058,17,38,7,78,0
273864989376427_1674017275951629,"""To paraphrase a famous quote... I have met the people and you are not them.""

Feminist icon Gloria Steinem slams President Trump's inaugural address at the Women's March on Washington. Read more: http://nbcnews.to/2jj9ncq","Gloria Steinem: ""A Twitter finger must not become a trigger fi...",video,https://www.facebook.com/msnbc/videos/1674017275951629/,2017-01-21 15:30:00,8796,528,1263,7119,1502,27,101,6,41,0
273864989376427_1674017009284989,"""If you force Muslims to register, we will all register as Muslims.""

Writer and activist Gloria Steinem slams President Trump's proposed Muslim registry at the Women's March on Washington. Read more: http://nbcnews.to/2jj9ncq","Gloria Steinem: ""Don't try to divide us""",video,https://www.facebook.com/msnbc/videos/1674017009284989/,2017-01-21 13:20:30,15831,2514,5992,12500,2554,66,480,27,204,0
273864989376427_10154283041554067,"Last night, Rachel Maddow listed at length many of Barack Obama's extraordinary accomplishments as president.

Watch The Rachel Maddow Show review some of Obama's legacy: http://on.msnbc.com/2kbVKzR",Barack Obama departs with legacy of accomplishment,video,https://www.facebook.com/msnbc/videos/10154283041554067/,2017-01-21 09:00:00,10513,492,2019,8205,2004,13,90,179,22,0
273864989376427_1186821301372714,"Thousands of people joined filmmaker Michael Moore, Mark Ruffalo, Cher, Robert DeNiro, Alec Baldwin and other celebrities and activists at a pre-inauguration protest tonight in New York City outside of the Trump International Hotel.

Here's how they kicked off their ""100 Days of Resistance"" to Trump: http://on.msnbc.com/2jewwNa",,video,https://www.facebook.com/msnbc/videos/1186821301372714/,2017-01-20 09:06:48,14588,1005,2497,11675,2462,52,128,33,238,0
273864989376427_10154972343578762,"Donald Trump Jr. calls into Morning Joe on Inauguration Day.

Get the latest inauguration coverage here: http://nbcnews.to/Inauguration2017",,video,https://www.facebook.com/msnbc/videos/10154972343578762/,2017-01-20 08:20:56,358,415,21,74,10,3,37,14,220,0
273864989376427_1671600929526597,"These three boys were named ""Barack"" after President Obama.

Read more about their story: http://nbcnews.to/2jRZdAp","Three Boys Named ""Barack""",video,https://www.facebook.com/msnbc/videos/1671600929526597/,2017-01-20 08:00:00,2402,127,259,1872,508,4,16,1,1,0
273864989376427_772470226251338,"Sherrod Brown: ""The White House is beginning to look like a Goldman Sachs executive retreat.""

More All In with Chris Hayes: http://on.msnbc.com/2jSeyRo",Sherrod Brown: WH starting to look like Goldman retreat,video,https://www.facebook.com/msnbc/videos/772470226251338/,2017-01-19 23:30:00,2844,283,584,1828,27,52,91,230,616,0
273864989376427_1671506239536066,"What does it take to swear in a president? Ahead of Donald J. Trump's inauguration, take a look back at the history of the oath of office. 

More on the 45th president's inauguration: http://nbcnews.to/Inauguration2017",Inaugural Swearing In 101,video,https://www.facebook.com/msnbc/videos/1671506239536066/,2017-01-19 19:51:49,209,105,68,166,11,2,11,5,14,0
